good,好,0.9980124338359744,69,0.50198776
pittsburgh,芝加哥,1.0899919714232973,1005,0.40591744
deposit,存摺,1.0432099471051595,111,0.45583662
work,工作,0.9463516950701147,3,0.55219465
buy,出售,0.9974867628642409,99,0.502496
generation,世代,0.9490248473779286,3,0.5496829
doll,玩偶,0.9939331575371246,33,0.5060299
neglect,不堪,1.066859893733861,629,0.43087107
gold,金,1.0461860636950904,64,0.45275843
summer,夏季,0.9521213525854431,8,0.5467175
download,下载,1.0801878898850659,658,0.41657454
sleep,睡,0.94002911405731,37,0.55816346
wired,乙太,1.1426547379269805,1675,0.34717745
transfer,交回,1.06732377178061,32,0.43037137
quickly,很快,0.9271433754470849,24,0.5702072
usually,通常,0.9117512224012976,32,0.5843521
with,和,1.0374086412057602,10,0.46189195
still,仍然,0.9527107147552414,27,0.54621
variety,各式,1.0193363327087657,39,0.48052424
inside,外面,0.9725015716248778,16,0.52711177
reasonable,yamaguchi先生,1.047825974947945,1977,0.4509946
account,退,1.1498074923168702,1124,0.33898413
attached,黏在,1.1229044956564707,437,0.369562
take,替,1.0680118243925922,124,0.4296646
armrest,椅背,1.0439556668505352,531,0.45509455
mischief,耍弄,1.085351706689518,1725,0.41103566
currency,货币,1.007193232229799,125,0.4927667
body,全身,1.1107550549782894,161,0.38310742
adequate,不足,0.986572006893972,62,0.513348
support,支持,0.9097331603520858,8,0.5861954
hour,每晚,1.0258141627887087,51,0.4738507
suitable,适合,1.049210343102049,163,0.44952956
ingredients,食材,1.064919233616869,1429,0.43301174
sports,体育,1.0596685338115355,90,0.4385206
kneel,跪,0.9911277382255925,27,0.5088464
accumulation,孳生,1.0750283536824956,1623,0.42214447
twelve,十二,0.8921987596534736,26,0.60201067
car,车,1.0240343779878438,404,0.47565058
language,语言,0.9666174223635984,75,0.5327977
completely,完全,0.9751587438177773,48,0.5245235
purchase,出售,0.9612580459816684,71,0.5379968
letter,信函,1.0459849448034462,52,0.45299083
receipt,索取,1.0020796471777806,87,0.49790135
for,需,1.0238739453993286,4,0.4758129
you,你,0.958524491717152,400,0.54064053
real,真正,1.09050595308814,49,0.4053766
negotiate,接洽,1.0405137152081434,217,0.4586766
no,未,1.1204671736225225,128,0.3722747
together,在一起,1.0627532797291388,28,0.4352637
cement,水泥,0.9707343590693562,71,0.528829
convenient,方便,0.9822521215925449,37,0.5175814
entrance,入口,1.0129123745602193,163,0.48701537
from,到,0.9969697788690919,2,0.5030424
replacement,取代,0.9261081152415369,6,0.57114744
law,法律,0.9569220238193572,20,0.5421473
knife,刀,0.9595442162871545,34,0.5396635
exclusive,专属,1.1035956479980031,128,0.3910784
strong,弱,1.0079646613400064,25,0.49202132
thanks,竜龙,1.059397363528578,549,0.4388168
place,在,1.0776606598005694,16,0.41933843
well,除了,1.0009478017420799,60,0.49905178
see,看,1.057870682884464,112,0.4404424
circuit,庭,1.1335686529667521,213,0.35749885
day,一天,0.9335119911422182,4,0.56428313
highest,最高,0.8744149467437858,2,0.61770725
india,印度,0.9026795637862808,112,0.5926201
intact,存留,1.0277659714107334,71,0.47185284
exactly,就是,1.042983415116966,851,0.45609125
nomad,游牧,1.088571467405585,69,0.40753204
prevent,防止,0.8593920359702686,19,0.6307271
outside,以外,1.0348333408791648,9,0.46453503
respectively,位,1.0382832574552026,21,0.46097174
guard,兵,1.1087738925337425,290,0.3853226
basic,基本,0.9588360522193656,4,0.54031765
one,十,0.9796595717366189,34,0.5201395
rmb,元,1.0752705794668536,553,0.4218841
brand,品牌,0.8619825878731187,5,0.62848496
work,工作,0.9463516950701147,3,0.55219465
regular,定期,1.0568694595648886,21,0.44150278
swim,游泳,0.9783356350861842,13,0.52144957
object,物件,1.0020423637832316,40,0.4979339
keel,船桅,1.072521911148099,368,0.424819
isolation,孤立,1.0947698216324753,476,0.40075892
length,长度,0.9747486473186527,14,0.52491605
investigation,追查,0.9810765649361989,94,0.51875097
manner,手法,1.0849313279721555,1440,0.41146204
use,使用,0.9141249923565562,6,0.5821912
at,在,1.0833740068233506,11,0.41319805
all,所有,0.9079489333422508,1,0.5877877
hydropower,水力,1.0392498443579266,154,0.46001688
idle,擕,1.1192532874783179,202,0.37360892
chat,聊天,0.993212567307073,11,0.5067804
village,村落,1.0622880038760425,154,0.43578374
just,就算,0.9744706259124724,230,0.5251961
place,在,1.0776606598005694,16,0.41933843
scholar,学者,1.084081037135402,349,0.41238707
singles,单曲,1.0932796231772106,609,0.40240988
taste,味道,0.8612009334017465,16,0.6291397
within,之下,1.1041403772409077,98,0.39042443
restrict,限制,0.9474908063876184,72,0.55112684
specific,特定,0.9531645356268366,36,0.5457164
replace,取代,0.9002324749474532,6,0.5947928
born,出生,0.9290442398912199,9,0.5684452
、,和,0.37794897797889876,1,0.9285753
material,材料,0.979276870497934,6,0.5205343
total,共,1.0339621059468451,31,0.4654714
value,值,1.0188455466889506,23,0.4809167
strain,患,1.1130440201693925,654,0.38056067
post,今早,1.1219776764919862,57,0.37061417
intend,打算,1.0936571335104206,1225,0.40200037
collar,配戴,1.0567090174937674,165,0.441679
transport,运输,1.0870047533380212,188,0.40921694
although,仍然,0.971183049600224,115,0.5284021
character,角色,0.9313812653370647,30,0.56626207
