library,图书,1.0900235586315818,153,0.4059249
method,方法,0.8831555921342279,7,0.61001426
chapter,卷,1.088843530005174,47,0.40722907
seafood,食品,1.0553545380331084,596,0.44312832
hobby,嗜好,1.0657587052013977,29,0.43206438
parents,父母,0.8568129860391714,24,0.63293374
stage,舞台,1.0599883662823308,38,0.4382462
teenager,少年,1.104281927437311,1003,0.39030322
middle,末,1.1416877217826802,118,0.34824184
domestic,畜,1.1377544340608223,117,0.35272777
cognition,心智,1.0973835443145459,2586,0.3978689
children,小孩,0.9708965402471045,54,0.5286974
matter,竜龙,1.0911256893137653,2298,0.40473074
one,十,0.9796595717366189,34,0.52013946
information,信息,1.0387980455756745,93,0.46049735
book,一本,0.9744446751315543,64,0.52523625
feel,我不,1.095075942700854,2550,0.40042576
news,新闻,1.08497290220881,423,0.41141498
hour,每晚,1.0258141627887087,51,0.47385076
thought,相信,1.040116850949532,363,0.45906568
math,初等,1.1374441394456796,346,0.35314316
operation,北越,1.1825918867781564,1447,0.30074087
academic,学术,1.14494804708713,1567,0.3445605
phd,教授,0.9747051518786574,107,0.52493364
quantitative,分析,1.0187776301611076,645,0.48103118
school,高中,0.9988541866390676,131,0.5011435
environment,环境,1.007779501754342,36,0.49220118
plot,故事,1.0895131176953154,151,0.4065145
view,看,1.0971110944420606,86,0.3981711
character,角色,0.9313812653370647,30,0.56626207
state,州,1.0363179848445916,7,0.46302277
truth,真相,0.9958304044297932,85,0.5041882
business,生意,1.0932691154858443,497,0.40237853
practice,作法,1.1155503717251896,276,0.37781692
screen,屏幕,1.0300229537950822,51,0.46951607
teachers,住校,1.116300577582017,741,0.37691826
people,人,1.0241349721702662,11,0.4756079
system,制度,1.1069248639520801,150,0.38733858
kid,爸,1.0916402132612757,985,0.4041833
element,元素,0.9738046370127413,5,0.52587247
bag,袋子,0.9557350845609962,20,0.5432796
uh,咦,1.1015565518448909,213,0.39331588
student,在校,1.0667708609036222,136,0.43104297
graduate,考取,1.0523323332322947,411,0.44629788
above,yamaguchi先生,1.1025877699376019,357,0.39215314
novel,小说,1.038469517759933,223,0.460785
myth,神话,1.1141731407420572,1357,0.3793331
album,碟,1.0487076672990006,1028,0.45010176
read,閲,1.0431914012774466,437,0.45584285
reason,理由,1.0703552104938059,157,0.42718548
later,不久,1.010703577037417,57,0.4892576
television,电视,1.0486239025655173,308,0.4501896
disappeared,消失,1.0383859985570993,102,0.46086022
movie,影片,1.012202376044222,260,0.48772377
process,流程,1.0676934448085382,216,0.4300164
city,市,0.9891941851646111,8,0.5107156
teacher,住校,1.0979572433402969,448,0.39725593
